Date,TRDPRC_1
2011-11-07,31.25
2011-11-08,31.56
2011-11-09,30.82
2011-11-10,31.12
2011-11-11,31.48
2011-11-14,31.21
2011-11-15,31.36
2011-11-16,31.08
2011-11-17,30.97
2011-11-18,31.06
2011-11-21,30.56
2011-11-22,30.59
2011-11-23,30.26
2011-11-25,30.37
2011-11-28,30.85
2011-11-29,31.17
2011-11-30,31.9
2011-12-01,31.85
2011-12-02,31.74
2011-12-05,31.93
2011-12-06,31.97
2011-12-07,32.05
2011-12-08,31.68
2011-12-09,32.01
2011-12-12,31.72
2011-12-13,31.65
2011-12-14,31.49
2011-12-15,31.81
2011-12-16,31.49
2011-12-19,31.36
2011-12-20,32.01
2011-12-21,32.35
2011-12-22,32.34
2011-12-23,32.57
2011-12-27,32.63
2011-12-28,32.47
2011-12-29,32.64
2011-12-30,32.49
2012-01-03,32.46
2012-01-04,32.39
2012-01-05,32.37
2012-01-06,32.16
2012-01-09,32.21
2012-01-10,32.32
2012-01-11,32.18
2012-01-12,32.17
2012-01-13,32.14
2012-01-17,32.26
2012-01-18,32.33
2012-01-19,32.39
2012-01-20,32.4
2012-01-23,32.37
2012-01-24,32.19
2012-01-25,32.56
2012-01-26,32.44
2012-01-27,32.22
2012-01-30,32.01
2012-01-31,32.03
2012-02-01,32.26
2012-02-02,32.38
2012-02-03,32.48
2012-02-06,32.46
2012-02-07,32.49
2012-02-08,32.5
2012-02-09,32.68
2012-02-10,32.61
2012-02-13,32.75
2012-02-14,32.83
2012-02-15,32.82
2012-02-16,33.03
2012-02-17,33.06
2012-02-21,32.87
2012-02-22,32.78
2012-02-23,32.95
2012-02-24,33.06
2012-02-27,33.06
2012-02-28,33.17
2012-02-29,33.23
2012-03-01,33.18
2012-03-02,33.21
2012-03-05,33.36
2012-03-06,33.08
2012-03-07,33.13
2012-03-08,33.36
2012-03-09,33.47
2012-03-12,33.59
2012-03-13,33.84
2012-03-14,33.74
2012-03-15,33.8
2012-03-16,33.6
2012-03-19,33.62
2012-03-20,33.6
2012-03-21,33.65
2012-03-22,33.68
2012-03-23,33.76
2012-03-26,33.99
2012-03-27,33.97
2012-03-28,33.89
2012-03-29,33.875
2012-03-30,34.08
2012-04-02,34.35
2012-04-03,34.16
2012-04-04,34.05
2012-04-05,34.05
2012-04-09,33.74
2012-04-10,33.44
2012-04-11,33.605
2012-04-12,33.635
2012-04-13,33.63
2012-04-16,33.77
2012-04-17,34.11
2012-04-18,34.12
2012-04-19,34.0
2012-04-20,34.31
2012-04-23,33.78
2012-04-24,33.79
2012-04-25,34.01
2012-04-26,34.32
2012-04-27,34.27
2012-04-30,34.18
2012-05-01,34.27
2012-05-02,34.3
2012-05-03,34.35
2012-05-04,34.08
2012-05-07,34.13
2012-05-08,34.05
2012-05-09,33.88
2012-05-10,34.12
2012-05-11,34.03
2012-05-14,33.89
2012-05-15,33.85
2012-05-16,33.96
2012-05-17,33.72
2012-05-18,33.52
2012-05-21,33.65
2012-05-22,33.69
2012-05-23,33.6
2012-05-24,33.92
2012-05-25,33.89
2012-05-29,34.13
2012-05-30,33.85
2012-05-31,33.78
2012-06-01,33.16
2012-06-04,33.27
2012-06-05,33.23
2012-06-06,33.68
2012-06-07,33.8
2012-06-08,34.09
2012-06-11,33.93
2012-06-12,34.09
2012-06-13,34.045
2012-06-14,34.51
2012-06-15,34.33
2012-06-18,34.42
2012-06-19,34.39
2012-06-20,34.21
2012-06-21,33.805
2012-06-22,33.91
2012-06-25,33.7
2012-06-26,33.78
2012-06-27,33.98
2012-06-28,34.13
2012-06-29,34.77
2012-07-02,34.965
2012-07-03,35.13
2012-07-05,35.0
2012-07-06,34.96
2012-07-09,34.92
2012-07-10,34.96
2012-07-11,34.91
2012-07-12,34.94
2012-07-13,35.33
2012-07-16,35.15
2012-07-17,35.3
2012-07-18,35.31
2012-07-19,35.26
2012-07-20,35.045
2012-07-23,34.74
2012-07-24,34.63
2012-07-25,34.64
2012-07-26,35.21
2012-07-27,35.61
2012-07-30,35.79
2012-07-31,35.63
2012-08-01,35.45
2012-08-02,35.16
2012-08-03,35.75
2012-08-06,35.73
2012-08-07,35.54
2012-08-08,35.79
2012-08-09,35.64
2012-08-10,35.63
2012-08-13,35.62
2012-08-14,35.76
2012-08-15,35.78
2012-08-16,35.87
2012-08-17,35.9
2012-08-20,35.9
2012-08-21,35.68
2012-08-22,35.57
2012-08-23,35.29
2012-08-24,35.6
2012-08-27,35.65
2012-08-28,35.67
2012-08-29,35.59
2012-08-30,35.45
2012-08-31,35.46
2012-09-04,35.67
2012-09-05,35.61
2012-09-06,36.05
2012-09-07,35.76
2012-09-10,35.72
2012-09-11,35.61
2012-09-12,35.42
2012-09-13,36.05
2012-09-14,35.78
2012-09-17,35.88
2012-09-18,36.08
2012-09-19,36.18
2012-09-20,36.38
2012-09-21,35.96
2012-09-24,36.08
2012-09-25,35.83
2012-09-26,35.825
2012-09-27,35.95
2012-09-28,35.825
2012-10-01,36.06
2012-10-02,36.09
2012-10-03,36.2
2012-10-04,36.37
2012-10-05,36.51
2012-10-08,36.4
2012-10-09,36.05
2012-10-10,35.9
2012-10-11,35.82
2012-10-12,35.85
2012-10-15,36.09
2012-10-16,36.18
2012-10-17,36.335
2012-10-18,36.14
2012-10-19,35.71
2012-10-22,35.73
2012-10-23,35.25
2012-10-24,35.25
2012-10-25,35.47
2012-10-26,35.35
2012-10-31,35.39
2012-11-01,35.41
2012-11-02,35.2
2012-11-05,35.14
2012-11-06,35.4
2012-11-07,34.9802
